TransactionID,Amount,SenderCounty,ReceiverCounty,TimeOfDay,TransactionType,AccountAgeMonths,TransactionsLast24Hours,DeviceChangedRecently,NewLocationLogin,FailedPinAttempts,IsWeekend,Fraudulent
TXN000303,399938,Kiambu,Nakuru,1,Send Money,61,25,Yes,Yes,1,Yes,Yes
TXN000304,497431,Mombasa,Nyeri,17,Paybill,102,13,No,No,6,No,No
TXN000305,145523,Uasin Gishu,Meru,20,Send Money,11,10,Yes,Yes,2,No,Yes
TXN000306,162668,Uasin Gishu,Mombasa,14,Send Money,90,14,Yes,Yes,3,Yes,Yes
TXN000307,162207,Nairobi,Kisumu,15,Till,86,24,Yes,Yes,0,Yes,Yes
TXN000308,274255,Kiambu,Mombasa,0,Till,67,26,No,Yes,5,Yes,Yes
TXN000309,423206,Kakamega,Nyeri,11,Send Money,55,9,Yes,No,1,No,No
TXN000310,261989,Mombasa,Meru,21,Send Money,110,19,Yes,No,2,No,No
TXN000311,119799,Nairobi,Kakamega,11,Withdraw,95,17,Yes,Yes,0,Yes,Yes
TXN000312,482513,Nakuru,Uasin Gishu,23,Till,20,6,Yes,No,3,No,Yes
TXN000313,142267,Kisumu,Nakuru,16,Send Money,106,3,No,Yes,8,Yes,Yes
TXN000314,210250,Mombasa,Nyeri,14,Send Money,9,29,No,No,4,No,No
TXN000315,193469,Meru,Kakamega,6,Paybill,26,10,No,Yes,7,No,Yes
TXN000316,78990,Nairobi,Machakos,0,Withdraw,1,30,No,Yes,3,No,Yes
TXN000317,445173,Uasin Gishu,Kakamega,1,Paybill,95,24,No,Yes,3,Yes,Yes
TXN000318,373160,Machakos,Kakamega,23,Send Money,36,3,Yes,Yes,8,No,Yes
TXN000319,304541,Uasin Gishu,Kisumu,7,Till,13,17,Yes,No,1,Yes,No
TXN000320,136884,Kiambu,Nakuru,2,Paybill,109,11,No,No,5,No,No
TXN000321,71411,Kakamega,Kakamega,10,Withdraw,100,25,Yes,Yes,1,Yes,Yes
TXN000322,63350,Kiambu,Mombasa,2,Paybill,69,12,Yes,No,4,No,Yes
TXN000323,423463,Mombasa,Nakuru,11,Withdraw,88,10,Yes,Yes,5,Yes,Yes
TXN000324,269250,Uasin Gishu,Kakamega,17,Paybill,7,22,No,No,2,Yes,No
TXN000325,49713,Nakuru,Kisumu,6,Withdraw,60,4,Yes,Yes,0,Yes,No
TXN000326,195210,Mombasa,Nakuru,20,Withdraw,88,21,Yes,No,1,Yes,No
TXN000327,424355,Nairobi,Kisumu,18,Withdraw,17,3,No,Yes,0,No,No
TXN000328,430849,Kisumu,Machakos,6,Paybill,93,13,No,Yes,6,No,Yes
TXN000329,144219,Kakamega,Uasin Gishu,17,Withdraw,36,15,Yes,Yes,3,No,Yes
TXN000330,32020,Nyeri,Nakuru,20,Send Money,12,9,No,Yes,6,Yes,No
TXN000331,200589,Machakos,Meru,16,Till,101,23,No,No,8,No,No
TXN000332,203673,Kiambu,Nairobi,15,Till,35,6,Yes,No,3,Yes,Yes
TXN000333,402096,Kiambu,Nyeri,23,Send Money,75,8,Yes,Yes,3,Yes,Yes
TXN000334,400632,Nakuru,Meru,10,Till,29,19,No,No,2,Yes,No
TXN000335,479238,Nyeri,Kiambu,5,Withdraw,76,1,No,Yes,3,No,Yes
TXN000336,19953,Nairobi,Machakos,19,Paybill,12,2,Yes,Yes,0,No,No
TXN000337,422859,Kisumu,Meru,22,Paybill,17,11,Yes,No,0,Yes,No
TXN000338,406041,Meru,Mombasa,10,Till,15,28,No,Yes,5,No,Yes
TXN000339,169186,Nyeri,Meru,11,Paybill,18,6,No,No,5,Yes,No
TXN000340,348980,Kisumu,Kisumu,23,Send Money,76,27,Yes,No,4,No,Yes
TXN000341,497488,Meru,Nakuru,20,Send Money,90,19,No,Yes,2,No,No
TXN000342,491144,Machakos,Kisumu,20,Send Money,64,5,No,Yes,3,No,Yes
TXN000343,430837,Nakuru,Nakuru,22,Send Money,91,22,No,No,0,No,No
TXN000344,183803,Kakamega,Uasin Gishu,5,Withdraw,33,26,Yes,Yes,0,No,Yes
TXN000345,258566,Meru,Nakuru,5,Withdraw,113,13,No,No,1,No,No
TXN000346,38694,Kiambu,Mombasa,2,Till,103,28,Yes,No,0,No,No
TXN000347,89234,Machakos,Meru,19,Withdraw,114,13,Yes,Yes,8,Yes,Yes
TXN000348,369413,Mombasa,Machakos,6,Paybill,4,14,Yes,No,2,Yes,No
TXN000349,214630,Mombasa,Nairobi,12,Withdraw,90,18,No,No,4,Yes,No
TXN000350,80575,Meru,Kakamega,6,Send Money,7,12,Yes,No,1,No,No
TXN000351,13542,Kiambu,Uasin Gishu,15,Withdraw,27,6,No,Yes,7,Yes,No
TXN000352,469223,Uasin Gishu,Machakos,5,Withdraw,85,9,Yes,No,2,No,No
TXN000353,23442,Meru,Nairobi,4,Send Money,34,15,No,No,3,No,No
TXN000354,44985,Uasin Gishu,Nyeri,13,Withdraw,86,12,No,Yes,8,Yes,Yes
TXN000355,300317,Nairobi,Nyeri,18,Paybill,113,8,No,No,1,No,No
TXN000356,63112,Kisumu,Nairobi,13,Send Money,97,15,Yes,Yes,3,Yes,Yes
TXN000357,358204,Mombasa,Uasin Gishu,17,Withdraw,56,7,Yes,No,5,Yes,Yes
TXN000358,289485,Mombasa,Uasin Gishu,4,Paybill,42,28,No,No,0,No,No
TXN000359,297108,Nyeri,Machakos,13,Till,76,19,Yes,Yes,1,No,Yes
TXN000360,200875,Uasin Gishu,Kisumu,19,Withdraw,84,16,No,Yes,2,No,No
TXN000361,20383,Kiambu,Machakos,0,Till,51,29,No,Yes,0,No,No
TXN000362,428595,Nakuru,Kisumu,9,Withdraw,102,10,No,No,7,Yes,No
TXN000363,405865,Kakamega,Nakuru,13,Withdraw,106,11,No,No,1,Yes,No
TXN000364,398243,Mombasa,Kiambu,22,Withdraw,67,28,No,Yes,8,Yes,Yes
TXN000365,71169,Nairobi,Nakuru,1,Withdraw,100,28,Yes,Yes,3,Yes,Yes
TXN000366,26557,Nyeri,Uasin Gishu,20,Send Money,118,12,Yes,No,5,No,Yes
TXN000367,357181,Kakamega,Meru,17,Till,4,8,No,No,7,Yes,No
TXN000368,180535,Uasin Gishu,Nairobi,5,Paybill,21,27,No,Yes,4,Yes,Yes
TXN000369,449423,Nyeri,Nairobi,21,Send Money,29,21,Yes,Yes,4,No,Yes
TXN000370,248613,Meru,Kiambu,22,Till,117,5,Yes,Yes,3,No,Yes
TXN000371,222246,Kakamega,Kiambu,21,Withdraw,115,13,No,No,4,Yes,No
TXN000372,306489,Kakamega,Mombasa,10,Till,14,1,No,No,4,Yes,No
TXN000373,335906,Kisumu,Nyeri,7,Send Money,42,28,No,No,4,Yes,No
TXN000374,422327,Kakamega,Kiambu,8,Withdraw,110,26,No,No,2,Yes,No
TXN000375,212176,Nyeri,Kakamega,21,Till,50,24,Yes,Yes,5,Yes,Yes
TXN000376,266029,Kakamega,Kisumu,23,Till,39,28,Yes,Yes,4,Yes,Yes
TXN000377,380256,Machakos,Nakuru,23,Till,104,18,Yes,No,1,Yes,No
TXN000378,220498,Kakamega,Mombasa,15,Send Money,101,29,No,No,4,No,No
TXN000379,454289,Uasin Gishu,Nyeri,9,Withdraw,82,19,Yes,No,3,Yes,Yes
TXN000380,28394,Uasin Gishu,Meru,14,Paybill,112,28,Yes,Yes,3,No,Yes
TXN000381,165926,Kisumu,Machakos,20,Send Money,111,23,Yes,Yes,7,No,Yes
TXN000382,2521,Mombasa,Kisumu,19,Withdraw,58,9,Yes,Yes,2,No,No
TXN000383,332179,Nairobi,Nyeri,6,Till,55,13,No,No,6,Yes,No
TXN000384,498159,Nakuru,Nakuru,22,Till,2,29,No,Yes,0,Yes,Yes
TXN000385,163676,Nairobi,Kiambu,9,Withdraw,17,4,No,No,2,Yes,No
TXN000386,381643,Kakamega,Machakos,6,Paybill,67,20,No,No,2,No,No
TXN000387,497119,Kisumu,Nakuru,23,Send Money,117,30,No,Yes,3,Yes,Yes
TXN000388,309218,Kiambu,Nyeri,19,Send Money,65,6,Yes,No,0,No,No
TXN000389,311437,Uasin Gishu,Kakamega,12,Send Money,7,22,Yes,Yes,0,Yes,Yes
TXN000390,286983,Uasin Gishu,Mombasa,21,Till,33,16,Yes,Yes,0,No,Yes
TXN000391,326575,Kiambu,Mombasa,3,Withdraw,78,23,Yes,No,1,Yes,No
TXN000392,104198,Kiambu,Kisumu,1,Withdraw,78,7,No,Yes,5,No,Yes
TXN000393,477339,Nairobi,Mombasa,3,Withdraw,27,23,No,No,3,Yes,No
TXN000394,78244,Kakamega,Kiambu,8,Withdraw,12,25,Yes,Yes,4,Yes,Yes
TXN000395,26306,Machakos,Uasin Gishu,23,Send Money,13,27,Yes,Yes,4,No,Yes
TXN000396,49856,Machakos,Machakos,14,Till,109,25,Yes,Yes,2,Yes,Yes
TXN000397,460624,Uasin Gishu,Uasin Gishu,14,Till,94,3,No,No,2,Yes,No
TXN000398,438201,Kisumu,Nairobi,5,Send Money,50,23,No,No,2,Yes,No
TXN000399,218168,Machakos,Meru,0,Paybill,117,19,No,No,2,No,No
TXN000400,253322,Mombasa,Kiambu,20,Till,118,16,Yes,No,7,Yes,Yes
TXN000401,6530,Uasin Gishu,Nakuru,15,Till,91,28,Yes,No,8,Yes,Yes
TXN000402,348025,Nairobi,Kisumu,16,Withdraw,87,21,No,Yes,8,Yes,Yes
TXN000403,446675,Nakuru,Machakos,8,Send Money,64,28,Yes,Yes,7,No,Yes
TXN000404,265826,Kakamega,Kakamega,18,Withdraw,29,18,No,No,3,Yes,No
TXN000405,46197,Nairobi,Mombasa,12,Withdraw,110,16,No,No,1,No,No
TXN000406,18836,Kakamega,Machakos,11,Send Money,72,18,Yes,Yes,4,Yes,Yes
TXN000407,428177,Machakos,Kakamega,3,Send Money,29,28,No,No,8,No,No
TXN000408,398152,Nyeri,Nyeri,11,Send Money,85,8,Yes,No,5,No,Yes
TXN000409,24050,Kiambu,Meru,6,Paybill,115,6,No,Yes,6,Yes,No
TXN000410,63355,Machakos,Mombasa,13,Send Money,120,28,No,Yes,7,Yes,Yes
TXN000411,485869,Kakamega,Nairobi,16,Send Money,82,27,Yes,No,7,Yes,Yes
TXN000412,290099,Mombasa,Uasin Gishu,21,Till,120,14,No,Yes,2,Yes,No
TXN000413,264348,Machakos,Kiambu,14,Paybill,113,13,No,Yes,4,No,Yes
TXN000414,72496,Nakuru,Nakuru,19,Till,53,20,No,No,8,Yes,No
TXN000415,360032,Mombasa,Machakos,17,Withdraw,45,30,Yes,Yes,8,No,Yes
TXN000416,305608,Nyeri,Mombasa,0,Withdraw,74,22,No,No,6,Yes,No
TXN000417,76243,Kiambu,Kiambu,4,Send Money,7,22,Yes,Yes,4,Yes,Yes
TXN000418,362120,Mombasa,Meru,21,Paybill,101,10,Yes,Yes,5,No,Yes
TXN000419,389288,Nairobi,Uasin Gishu,12,Withdraw,83,18,No,Yes,8,No,Yes
TXN000420,413247,Meru,Kakamega,7,Till,88,11,Yes,Yes,4,Yes,Yes
TXN000421,395943,Kisumu,Mombasa,5,Paybill,76,18,Yes,Yes,4,No,Yes
TXN000422,385443,Nyeri,Kiambu,4,Paybill,66,4,No,Yes,6,No,Yes
TXN000423,306226,Nairobi,Kisumu,10,Send Money,109,9,Yes,No,7,Yes,Yes
TXN000424,405671,Mombasa,Machakos,16,Paybill,120,21,No,No,8,No,No
TXN000425,96450,Mombasa,Machakos,7,Paybill,67,3,Yes,No,8,No,No
TXN000426,347828,Nyeri,Nairobi,3,Till,43,11,No,No,3,No,No
TXN000427,233707,Mombasa,Uasin Gishu,8,Till,31,29,Yes,Yes,5,No,Yes
TXN000428,13002,Kiambu,Nakuru,10,Send Money,117,17,No,No,7,Yes,No
TXN000429,497186,Uasin Gishu,Mombasa,6,Withdraw,13,6,Yes,Yes,3,Yes,Yes
TXN000430,339034,Nairobi,Mombasa,2,Send Money,105,3,Yes,Yes,7,No,Yes
TXN000431,93369,Uasin Gishu,Kakamega,20,Withdraw,102,9,Yes,Yes,4,No,Yes
TXN000432,227079,Meru,Mombasa,23,Send Money,41,1,No,Yes,8,Yes,Yes
TXN000433,367514,Meru,Mombasa,9,Withdraw,109,3,No,Yes,4,No,Yes
TXN000434,200020,Kisumu,Uasin Gishu,17,Till,51,27,Yes,No,2,Yes,No
TXN000435,332472,Mombasa,Nairobi,0,Withdraw,19,10,No,Yes,8,Yes,Yes
TXN000436,281672,Uasin Gishu,Nyeri,4,Paybill,71,3,No,Yes,5,Yes,Yes
TXN000437,96515,Meru,Nairobi,17,Withdraw,29,20,No,Yes,1,Yes,No
TXN000438,338045,Nakuru,Meru,15,Till,71,3,No,Yes,4,Yes,Yes
TXN000439,187293,Nakuru,Machakos,15,Withdraw,17,22,Yes,Yes,4,Yes,Yes
TXN000440,172197,Uasin Gishu,Kisumu,0,Till,79,22,No,Yes,5,No,Yes
TXN000441,129116,Machakos,Kakamega,14,Withdraw,101,8,No,No,5,Yes,No
TXN000442,188133,Kiambu,Kisumu,17,Paybill,100,10,No,Yes,2,Yes,No
TXN000443,138060,Meru,Meru,12,Paybill,94,29,Yes,Yes,0,Yes,Yes
TXN000444,475214,Uasin Gishu,Nakuru,18,Till,5,18,No,No,2,No,No
TXN000445,70242,Nakuru,Meru,21,Paybill,60,17,Yes,No,5,Yes,Yes
TXN000446,397044,Kakamega,Machakos,1,Paybill,66,5,No,Yes,2,Yes,No
TXN000447,399280,Nairobi,Nakuru,16,Till,63,8,Yes,No,5,Yes,Yes
TXN000448,203522,Mombasa,Nyeri,20,Till,61,30,No,Yes,0,No,No
TXN000449,437763,Meru,Mombasa,16,Till,95,9,Yes,No,6,No,Yes
TXN000450,197354,Kakamega,Meru,0,Paybill,117,8,No,No,5,No,No
TXN000451,230683,Kisumu,Kisumu,11,Send Money,22,8,Yes,No,3,Yes,Yes
TXN000452,346661,Kakamega,Nakuru,18,Paybill,30,14,No,Yes,7,No,Yes
TXN000453,339400,Meru,Meru,5,Paybill,107,14,Yes,Yes,0,Yes,Yes
TXN000454,330110,Kisumu,Nyeri,12,Send Money,66,2,Yes,Yes,2,No,Yes
TXN000455,460641,Meru,Kakamega,15,Paybill,93,24,No,Yes,3,No,Yes
TXN000456,115059,Kisumu,Machakos,14,Send Money,107,14,Yes,Yes,8,No,Yes
TXN000457,120538,Nyeri,Nyeri,21,Withdraw,49,13,Yes,Yes,0,Yes,Yes
TXN000458,433381,Nyeri,Nyeri,3,Send Money,20,20,Yes,Yes,7,Yes,Yes
TXN000459,252883,Machakos,Nairobi,22,Withdraw,85,5,Yes,No,8,No,Yes
TXN000460,120366,Kisumu,Kiambu,15,Paybill,103,16,No,No,1,No,No
TXN000461,477196,Nairobi,Nairobi,18,Send Money,110,3,No,No,4,Yes,No
TXN000462,272554,Mombasa,Kisumu,13,Till,1,13,Yes,No,6,No,Yes
TXN000463,137047,Nakuru,Uasin Gishu,17,Withdraw,110,18,No,No,4,No,No
TXN000464,93750,Uasin Gishu,Kisumu,21,Send Money,48,18,No,No,4,No,No
TXN000465,392120,Machakos,Nyeri,19,Send Money,30,15,Yes,Yes,3,No,Yes
TXN000466,84323,Meru,Uasin Gishu,2,Send Money,50,21,Yes,Yes,2,No,Yes
TXN000467,137985,Meru,Nyeri,9,Send Money,29,12,Yes,Yes,6,No,Yes
TXN000468,495877,Nakuru,Nyeri,9,Paybill,100,27,Yes,No,7,Yes,Yes
TXN000469,17670,Nakuru,Nairobi,5,Send Money,101,20,Yes,Yes,0,No,Yes
TXN000470,144720,Nyeri,Nairobi,23,Send Money,100,13,No,No,6,Yes,No
TXN000471,481963,Nakuru,Meru,6,Withdraw,12,18,No,No,5,No,No
TXN000472,487487,Nyeri,Mombasa,17,Send Money,52,19,Yes,No,2,No,No
TXN000473,263855,Kakamega,Uasin Gishu,18,Withdraw,38,11,Yes,No,8,No,Yes
TXN000474,403734,Kakamega,Mombasa,8,Send Money,32,25,No,No,7,Yes,No
TXN000475,200680,Machakos,Nyeri,17,Send Money,82,26,Yes,Yes,5,No,Yes
TXN000476,367480,Machakos,Mombasa,17,Paybill,107,9,Yes,No,1,No,No
TXN000477,249902,Kakamega,Nakuru,7,Paybill,41,12,Yes,No,2,Yes,No
TXN000478,457618,Kisumu,Mombasa,3,Send Money,34,7,Yes,Yes,3,No,Yes
TXN000479,354370,Meru,Machakos,15,Till,85,16,Yes,Yes,7,No,Yes
TXN000480,257373,Nairobi,Nyeri,13,Withdraw,24,25,No,No,3,Yes,No
TXN000481,492699,Mombasa,Nyeri,14,Till,70,2,No,No,2,No,No
TXN000482,361394,Machakos,Meru,8,Paybill,2,1,Yes,No,1,No,Yes
TXN000483,287655,Kisumu,Kakamega,13,Paybill,34,8,No,No,5,No,No
TXN000484,219775,Kakamega,Kisumu,18,Paybill,90,25,No,No,6,No,No
TXN000485,301983,Uasin Gishu,Nakuru,4,Paybill,88,8,Yes,No,3,No,Yes
TXN000486,248031,Nyeri,Nyeri,23,Till,104,1,Yes,No,7,Yes,Yes
TXN000487,411790,Kisumu,Nairobi,6,Till,63,10,No,Yes,6,Yes,Yes
TXN000488,249893,Machakos,Machakos,17,Till,108,21,Yes,No,5,No,Yes
TXN000489,180478,Kiambu,Machakos,10,Withdraw,3,14,Yes,No,3,Yes,Yes
TXN000490,406239,Kisumu,Kisumu,20,Till,95,15,Yes,No,4,No,Yes
TXN000491,221203,Machakos,Nakuru,10,Till,81,20,No,Yes,1,Yes,No
TXN000492,342416,Machakos,Meru,16,Withdraw,38,23,No,No,4,No,No
TXN000493,217099,Mombasa,Nakuru,5,Withdraw,22,6,Yes,Yes,3,No,Yes
TXN000494,54056,Nyeri,Mombasa,3,Till,13,3,No,Yes,0,No,No
TXN000495,324113,Kiambu,Kakamega,20,Paybill,20,3,No,No,3,Yes,No
TXN000496,68877,Machakos,Kakamega,14,Till,68,27,Yes,Yes,0,No,Yes
TXN000497,287645,Machakos,Kakamega,17,Paybill,57,5,Yes,No,6,No,Yes
TXN000498,421948,Kisumu,Kiambu,0,Send Money,12,15,No,No,6,No,No
TXN000499,274418,Nyeri,Nairobi,22,Withdraw,105,25,Yes,No,4,No,Yes
TXN000500,496528,Meru,Nakuru,0,Till,97,16,No,Yes,6,No,Yes
TXN000501,98915,Uasin Gishu,Uasin Gishu,7,Till,53,29,No,No,3,Yes,No
TXN000502,41578,Uasin Gishu,Nakuru,2,Paybill,55,21,Yes,No,4,No,Yes
TXN000503,71680,Nakuru,Machakos,0,Paybill,38,4,No,No,4,No,No
TXN000504,26071,Kisumu,Kakamega,23,Send Money,69,1,Yes,Yes,4,No,Yes
TXN000505,122109,Uasin Gishu,Kiambu,15,Till,12,5,Yes,No,3,No,Yes
TXN000506,243154,Nairobi,Kiambu,12,Send Money,90,26,Yes,No,1,Yes,No
TXN000507,284839,Mombasa,Nakuru,12,Withdraw,61,6,Yes,No,6,Yes,Yes
TXN000508,129634,Kakamega,Uasin Gishu,21,Till,95,2,Yes,No,1,Yes,No
TXN000509,490896,Kiambu,Nakuru,11,Send Money,42,6,Yes,Yes,4,No,Yes
TXN000510,452855,Nairobi,Kisumu,8,Send Money,86,7,Yes,Yes,6,No,Yes
TXN000511,207567,Machakos,Mombasa,7,Paybill,102,8,Yes,Yes,7,Yes,Yes
TXN000512,262151,Kisumu,Nyeri,3,Paybill,12,22,No,Yes,0,No,No
TXN000513,255820,Uasin Gishu,Machakos,23,Paybill,30,11,No,No,3,Yes,No
TXN000514,131487,Nyeri,Kakamega,6,Paybill,116,2,No,No,8,No,No
TXN000515,285063,Mombasa,Nyeri,4,Withdraw,45,11,No,No,8,Yes,No
TXN000516,155067,Kisumu,Nairobi,19,Till,105,9,No,No,0,No,No
TXN000517,406906,Nakuru,Nyeri,21,Withdraw,80,8,No,Yes,8,No,Yes
TXN000518,401515,Mombasa,Mombasa,16,Send Money,71,5,No,No,6,No,No
TXN000519,23001,Kakamega,Nakuru,3,Send Money,107,5,Yes,Yes,3,Yes,Yes
TXN000520,299424,Nairobi,Machakos,7,Send Money,83,27,No,No,8,No,No
TXN000521,6910,Nairobi,Machakos,17,Withdraw,120,30,Yes,No,1,No,No
TXN000522,431028,Mombasa,Kiambu,2,Paybill,48,26,Yes,No,8,Yes,Yes
TXN000523,272409,Nyeri,Nakuru,18,Paybill,13,4,Yes,No,3,Yes,Yes
TXN000524,292824,Uasin Gishu,Mombasa,5,Paybill,96,18,No,Yes,5,No,Yes
TXN000525,288390,Machakos,Machakos,17,Till,52,17,No,Yes,8,No,Yes
TXN000526,442996,Uasin Gishu,Nyeri,23,Till,48,14,No,No,3,Yes,No
TXN000527,188798,Meru,Nairobi,16,Paybill,58,15,No,Yes,0,No,No
TXN000528,466836,Nairobi,Kiambu,17,Paybill,39,1,No,Yes,3,No,Yes
TXN000529,49483,Machakos,Meru,7,Paybill,5,15,No,Yes,2,No,No
TXN000530,134395,Machakos,Kakamega,5,Withdraw,104,10,Yes,No,3,Yes,Yes
TXN000531,432957,Mombasa,Nairobi,10,Till,116,23,Yes,No,0,No,No
TXN000532,461314,Uasin Gishu,Nairobi,9,Send Money,105,14,No,Yes,3,Yes,Yes
TXN000533,167463,Kisumu,Nairobi,21,Withdraw,70,19,Yes,No,8,Yes,Yes
TXN000534,233681,Uasin Gishu,Kisumu,4,Till,97,20,Yes,Yes,6,No,Yes
TXN000535,43327,Uasin Gishu,Nyeri,13,Paybill,61,19,Yes,No,4,Yes,Yes
TXN000536,399574,Nyeri,Meru,23,Paybill,18,16,Yes,No,6,Yes,Yes
TXN000537,127092,Uasin Gishu,Uasin Gishu,11,Till,10,9,No,No,1,Yes,No
TXN000538,99921,Meru,Kakamega,19,Paybill,42,12,Yes,No,2,No,No
TXN000539,230979,Mombasa,Mombasa,23,Send Money,6,30,Yes,Yes,5,Yes,Yes
TXN000540,127477,Mombasa,Kiambu,14,Withdraw,80,30,Yes,No,0,No,No
TXN000541,11976,Nyeri,Kakamega,19,Paybill,43,7,Yes,Yes,8,No,Yes
TXN000542,364467,Kiambu,Kisumu,1,Till,90,22,Yes,No,8,Yes,Yes
TXN000543,105272,Mombasa,Uasin Gishu,21,Till,102,23,No,Yes,7,Yes,Yes
TXN000544,347643,Uasin Gishu,Nakuru,12,Send Money,110,30,No,Yes,0,No,No
TXN000545,473939,Nyeri,Nairobi,1,Paybill,41,16,Yes,Yes,3,No,Yes
TXN000546,483585,Nairobi,Machakos,21,Till,68,10,No,No,6,Yes,No
TXN000547,186370,Uasin Gishu,Nairobi,17,Till,81,10,Yes,No,0,No,No
TXN000548,118320,Nyeri,Meru,20,Paybill,20,11,No,Yes,1,No,No
TXN000549,218852,Kakamega,Nyeri,4,Paybill,31,19,Yes,No,4,No,Yes
TXN000550,342133,Uasin Gishu,Kisumu,20,Paybill,18,19,Yes,Yes,4,Yes,Yes
TXN000551,166509,Nairobi,Machakos,13,Withdraw,9,18,Yes,Yes,5,Yes,Yes
TXN000552,159091,Kisumu,Kisumu,0,Till,57,24,No,Yes,3,Yes,Yes
TXN000553,317561,Machakos,Mombasa,22,Withdraw,73,20,Yes,Yes,3,Yes,Yes
TXN000554,70350,Kakamega,Kakamega,4,Paybill,65,28,No,No,2,No,No
TXN000555,101373,Nakuru,Nakuru,6,Send Money,29,2,No,Yes,4,No,Yes
TXN000556,92889,Uasin Gishu,Uasin Gishu,1,Withdraw,119,15,No,No,7,Yes,No
TXN000557,377642,Nairobi,Nakuru,16,Withdraw,41,13,Yes,Yes,7,No,Yes
TXN000558,385490,Kakamega,Uasin Gishu,9,Till,6,18,No,Yes,3,No,Yes
TXN000559,241928,Kakamega,Kakamega,2,Send Money,22,14,No,Yes,8,Yes,Yes
TXN000560,94301,Kakamega,Nairobi,5,Withdraw,100,19,Yes,No,6,No,Yes
TXN000561,309545,Machakos,Kisumu,22,Send Money,115,23,Yes,No,1,No,No
TXN000562,47860,Nyeri,Meru,5,Withdraw,15,23,No,No,1,No,No
TXN000563,288589,Kisumu,Kisumu,22,Send Money,49,2,Yes,No,2,Yes,No
TXN000564,220031,Kisumu,Nakuru,0,Till,40,10,No,No,2,Yes,No
TXN000565,6450,Nakuru,Meru,21,Withdraw,59,16,No,Yes,7,Yes,Yes
TXN000566,237939,Meru,Nyeri,6,Send Money,53,15,Yes,Yes,3,No,Yes
TXN000567,96959,Meru,Meru,9,Till,19,2,No,Yes,2,Yes,No
TXN000568,482596,Kiambu,Meru,21,Paybill,12,2,Yes,No,2,Yes,No
TXN000569,238778,Machakos,Machakos,12,Send Money,96,19,No,Yes,1,No,No
TXN000570,397692,Mombasa,Kiambu,10,Withdraw,55,27,Yes,No,7,Yes,Yes
TXN000571,275115,Kakamega,Meru,22,Till,27,23,Yes,Yes,1,Yes,Yes
TXN000572,223949,Kisumu,Meru,18,Withdraw,78,28,No,No,8,No,No
TXN000573,272525,Kiambu,Nakuru,0,Send Money,94,21,No,No,2,Yes,No
TXN000574,12625,Nairobi,Machakos,11,Paybill,60,21,Yes,Yes,6,No,Yes
TXN000575,5973,Kiambu,Nyeri,17,Till,82,7,No,No,1,No,No
TXN000576,402195,Kisumu,Nakuru,10,Till,1,4,No,No,6,Yes,Yes
TXN000577,483590,Kisumu,Kakamega,17,Till,87,16,No,Yes,2,No,No
TXN000578,242517,Meru,Machakos,17,Send Money,101,27,No,Yes,8,No,Yes
TXN000579,109239,Kiambu,Nairobi,10,Withdraw,74,22,No,No,1,Yes,No
TXN000580,328522,Kiambu,Machakos,22,Send Money,69,27,Yes,No,2,Yes,No
TXN000581,142392,Kiambu,Nakuru,16,Till,53,3,No,Yes,5,No,Yes
TXN000582,91807,Nyeri,Nairobi,15,Paybill,15,12,Yes,Yes,1,No,Yes
TXN000583,99775,Mombasa,Nyeri,21,Paybill,44,30,No,No,5,Yes,No
TXN000584,107627,Nairobi,Kiambu,1,Send Money,93,2,No,No,8,Yes,No
TXN000585,174789,Nairobi,Meru,9,Paybill,60,29,Yes,Yes,8,No,Yes
TXN000586,168283,Kakamega,Mombasa,8,Paybill,26,7,No,No,8,No,No
TXN000587,82623,Nyeri,Machakos,8,Paybill,36,4,Yes,Yes,3,No,Yes
TXN000588,494599,Kiambu,Meru,10,Withdraw,91,26,No,Yes,2,Yes,No
TXN000589,26645,Nairobi,Mombasa,13,Withdraw,17,1,No,Yes,1,No,No
TXN000590,93888,Nakuru,Nyeri,2,Withdraw,91,20,No,No,4,No,No
TXN000591,297735,Kakamega,Kakamega,7,Paybill,17,3,No,Yes,7,No,Yes
TXN000592,75401,Machakos,Machakos,14,Withdraw,111,29,No,No,6,Yes,No
TXN000593,15917,Kisumu,Kiambu,11,Paybill,9,16,Yes,No,7,No,Yes
TXN000594,266361,Kiambu,Nyeri,14,Withdraw,14,13,Yes,No,8,Yes,Yes
TXN000595,309660,Mombasa,Machakos,6,Withdraw,53,8,Yes,Yes,7,No,Yes
TXN000596,411256,Meru,Kakamega,3,Withdraw,56,19,No,Yes,2,Yes,No
TXN000597,170641,Mombasa,Meru,3,Withdraw,72,4,No,Yes,4,No,Yes
TXN000598,171706,Meru,Nairobi,4,Paybill,64,21,Yes,Yes,3,Yes,Yes
TXN000599,237539,Machakos,Kiambu,18,Till,69,10,No,No,3,Yes,No
TXN000600,481609,Kisumu,Kiambu,1,Till,120,14,No,Yes,0,No,No
TXN000601,472473,Nairobi,Nakuru,13,Withdraw,71,2,Yes,No,1,No,No
TXN000602,327842,Nyeri,Nakuru,21,Paybill,41,23,No,No,6,No,No
TXN000603,249019,Kiambu,Kisumu,4,Send Money,18,7,No,No,6,Yes,No
TXN000604,37665,Mombasa,Kisumu,20,Withdraw,83,1,Yes,No,6,Yes,No
TXN000605,451017,Nyeri,Kakamega,12,Till,59,29,No,Yes,7,No,Yes
